antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'prepositions', 'main_verbs'})",frozenset({'nouns'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'nouns'})",frozenset({'main_verbs'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'main_verbs', 'nouns'})",frozenset({'prepositions'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
frozenset({'prepositions'}),"frozenset({'main_verbs', 'nouns'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
frozenset({'main_verbs'}),"frozenset({'prepositions', 'nouns'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
frozenset({'nouns'}),"frozenset({'prepositions', 'main_verbs'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'tense'})",frozenset({'determiners'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'determiners'})",frozenset({'tense'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'tense', 'determiners'})",frozenset({'prepositions'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
frozenset({'prepositions'}),"frozenset({'tense', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
frozenset({'tense'}),"frozenset({'prepositions', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
frozenset({'determiners'}),"frozenset({'prepositions', 'tense'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'tense', 'determiners'})",frozenset({'nouns'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'tense', 'nouns'})",frozenset({'determiners'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'determiners', 'nouns'})",frozenset({'tense'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
frozenset({'tense'}),"frozenset({'determiners', 'nouns'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
frozenset({'determiners'}),"frozenset({'tense', 'nouns'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
frozenset({'nouns'}),"frozenset({'tense', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'main_verbs', 'prepositions'})",frozenset({'tense'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'main_verbs', 'tense'})",frozenset({'prepositions'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'tense', 'prepositions'})",frozenset({'main_verbs'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'main_verbs', 'tense'})",frozenset({'conjunctions'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'main_verbs'})","frozenset({'prepositions', 'tense'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'prepositions'})","frozenset({'main_verbs', 'tense'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'tense'})","frozenset({'prepositions', 'main_verbs'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'main_verbs'})","frozenset({'conjunctions', 'tense'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'main_verbs', 'tense'})","frozenset({'conjunctions', 'prepositions'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'tense'})","frozenset({'conjunctions', 'main_verbs'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
frozenset({'conjunctions'}),"frozenset({'prepositions', 'main_verbs', 'tense'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
frozenset({'main_verbs'}),"frozenset({'conjunctions', 'tense', 'prepositions'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
frozenset({'prepositions'}),"frozenset({'conjunctions', 'main_verbs', 'tense'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
frozenset({'tense'}),"frozenset({'conjunctions', 'main_verbs', 'prepositions'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'main_verbs', 'determiners'})",frozenset({'tense'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'main_verbs', 'tense'})",frozenset({'determiners'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'tense', 'determiners'})",frozenset({'main_verbs'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'main_verbs', 'determiners', 'tense'})",frozenset({'conjunctions'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'main_verbs'})","frozenset({'tense', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'determiners'})","frozenset({'main_verbs', 'tense'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'tense'})","frozenset({'main_verbs', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'main_verbs', 'determiners'})","frozenset({'conjunctions', 'tense'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'main_verbs', 'tense'})","frozenset({'conjunctions', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'tense', 'determiners'})","frozenset({'conjunctions', 'main_verbs'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
frozenset({'conjunctions'}),"frozenset({'main_verbs', 'determiners', 'tense'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
frozenset({'main_verbs'}),"frozenset({'conjunctions', 'tense', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
frozenset({'determiners'}),"frozenset({'conjunctions', 'main_verbs', 'tense'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
frozenset({'tense'}),"frozenset({'conjunctions', 'main_verbs', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'determiners', 'prepositions'})",frozenset({'nouns'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'determiners', 'nouns'})",frozenset({'prepositions'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'prepositions', 'nouns'})",frozenset({'determiners'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'determiners', 'nouns'})",frozenset({'conjunctions'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'determiners'})","frozenset({'prepositions', 'nouns'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'prepositions'})","frozenset({'determiners', 'nouns'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'nouns'})","frozenset({'prepositions', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'determiners'})","frozenset({'conjunctions', 'nouns'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'determiners', 'nouns'})","frozenset({'conjunctions', 'prepositions'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'nouns'})","frozenset({'conjunctions', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
frozenset({'conjunctions'}),"frozenset({'prepositions', 'determiners', 'nouns'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
frozenset({'determiners'}),"frozenset({'conjunctions', 'prepositions', 'nouns'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
frozenset({'prepositions'}),"frozenset({'conjunctions', 'determiners', 'nouns'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
frozenset({'nouns'}),"frozenset({'conjunctions', 'determiners', 'prepositions'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'tense', 'determiners'})",frozenset({'nouns'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'tense', 'nouns'})",frozenset({'determiners'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'determiners', 'nouns'})",frozenset({'tense'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'tense', 'determiners', 'nouns'})",frozenset({'conjunctions'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'tense'})","frozenset({'determiners', 'nouns'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'determiners'})","frozenset({'tense', 'nouns'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'nouns'})","frozenset({'tense', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'tense', 'determiners'})","frozenset({'conjunctions', 'nouns'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'tense', 'nouns'})","frozenset({'conjunctions', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'determiners', 'nouns'})","frozenset({'conjunctions', 'tense'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
frozenset({'conjunctions'}),"frozenset({'tense', 'determiners', 'nouns'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
frozenset({'tense'}),"frozenset({'conjunctions', 'determiners', 'nouns'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
frozenset({'determiners'}),"frozenset({'conjunctions', 'tense', 'nouns'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
frozenset({'nouns'}),"frozenset({'conjunctions', 'tense', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'determiners'})",frozenset({'nouns'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'nouns'})",frozenset({'determiners'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'determiners', 'nouns'})",frozenset({'prepositions'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
frozenset({'prepositions'}),"frozenset({'determiners', 'nouns'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
frozenset({'determiners'}),"frozenset({'prepositions', 'nouns'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
frozenset({'nouns'}),"frozenset({'prepositions', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'tense', 'nouns', 'determiners'})",frozenset({'main_verbs'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'tense', 'nouns', 'main_verbs'})",frozenset({'determiners'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'main_verbs', 'nouns', 'determiners'})",frozenset({'tense'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'tense', 'determiners', 'main_verbs'})",frozenset({'nouns'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'tense', 'nouns', 'main_verbs', 'determiners'})",frozenset({'prepositions'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'tense', 'nouns'})","frozenset({'main_verbs', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'nouns', 'determiners'})","frozenset({'tense', 'main_verbs'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'main_verbs', 'nouns'})","frozenset({'tense', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'tense', 'determiners'})","frozenset({'main_verbs', 'nouns'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'tense', 'main_verbs'})","frozenset({'nouns', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'main_verbs', 'determiners'})","frozenset({'tense', 'nouns'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'tense', 'nouns', 'determiners'})","frozenset({'prepositions', 'main_verbs'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'tense', 'nouns', 'main_verbs'})","frozenset({'prepositions', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'main_verbs', 'nouns', 'determiners'})","frozenset({'prepositions', 'tense'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'tense', 'determiners', 'main_verbs'})","frozenset({'prepositions', 'nouns'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'nouns'})","frozenset({'tense', 'determiners', 'main_verbs'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'tense'})","frozenset({'main_verbs', 'nouns', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'determiners'})","frozenset({'tense', 'nouns', 'main_verbs'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'main_verbs'})","frozenset({'tense', 'nouns', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'tense', 'nouns'})","frozenset({'prepositions', 'main_verbs', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'nouns', 'determiners'})","frozenset({'prepositions', 'tense', 'main_verbs'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'main_verbs', 'nouns'})","frozenset({'prepositions', 'tense', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'tense', 'determiners'})","frozenset({'prepositions', 'main_verbs', 'nouns'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'tense', 'main_verbs'})","frozenset({'prepositions', 'nouns', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'main_verbs', 'determiners'})","frozenset({'prepositions', 'tense', 'nouns'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
frozenset({'prepositions'}),"frozenset({'tense', 'nouns', 'main_verbs', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
frozenset({'nouns'}),"frozenset({'prepositions', 'tense', 'determiners', 'main_verbs'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
frozenset({'tense'}),"frozenset({'prepositions', 'main_verbs', 'nouns', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
frozenset({'determiners'}),"frozenset({'prepositions', 'tense', 'nouns', 'main_verbs'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
frozenset({'main_verbs'}),"frozenset({'prepositions', 'tense', 'nouns', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'prepositions', 'nouns', 'determiners', 'tense'})",frozenset({'main_verbs'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'main_verbs', 'prepositions', 'nouns', 'tense'})",frozenset({'determiners'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'prepositions', 'nouns', 'determiners', 'main_verbs'})",frozenset({'tense'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'main_verbs', 'prepositions', 'determiners', 'tense'})",frozenset({'nouns'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'main_verbs', 'nouns', 'determiners', 'tense'})",frozenset({'prepositions'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'main_verbs', 'prepositions', 'nouns', 'determiners', 'tense'})",frozenset({'conjunctions'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'tense', 'prepositions', 'nouns'})","frozenset({'main_verbs', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'prepositions', 'determiners', 'nouns'})","frozenset({'tense', 'main_verbs'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'main_verbs', 'prepositions', 'nouns'})","frozenset({'tense', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'tense', 'prepositions', 'determiners'})","frozenset({'main_verbs', 'nouns'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'tense', 'prepositions', 'main_verbs'})","frozenset({'nouns', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'main_verbs', 'prepositions', 'determiners'})","frozenset({'tense', 'nouns'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'tense', 'nouns', 'determiners'})","frozenset({'prepositions', 'main_verbs'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'tense', 'nouns', 'main_verbs'})","frozenset({'prepositions', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'main_verbs', 'nouns', 'determiners'})","frozenset({'prepositions', 'tense'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'tense', 'determiners', 'main_verbs'})","frozenset({'prepositions', 'nouns'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'tense', 'nouns', 'determiners'})","frozenset({'conjunctions', 'main_verbs'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'tense', 'nouns', 'main_verbs'})","frozenset({'conjunctions', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'main_verbs', 'nouns', 'determiners'})","frozenset({'conjunctions', 'tense'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'tense', 'determiners', 'main_verbs'})","frozenset({'conjunctions', 'nouns'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'tense', 'nouns', 'main_verbs', 'determiners'})","frozenset({'conjunctions', 'prepositions'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'prepositions', 'nouns'})","frozenset({'tense', 'determiners', 'main_verbs'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'tense', 'prepositions'})","frozenset({'main_verbs', 'nouns', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'prepositions', 'determiners'})","frozenset({'tense', 'nouns', 'main_verbs'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'main_verbs', 'prepositions'})","frozenset({'tense', 'nouns', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'tense', 'nouns'})","frozenset({'prepositions', 'main_verbs', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'nouns', 'determiners'})","frozenset({'prepositions', 'tense', 'main_verbs'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'main_verbs', 'nouns'})","frozenset({'prepositions', 'tense', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'tense', 'determiners'})","frozenset({'prepositions', 'main_verbs', 'nouns'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'tense', 'main_verbs'})","frozenset({'prepositions', 'nouns', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'main_verbs', 'determiners'})","frozenset({'prepositions', 'tense', 'nouns'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'tense', 'nouns'})","frozenset({'conjunctions', 'main_verbs', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'nouns', 'determiners'})","frozenset({'conjunctions', 'tense', 'main_verbs'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'main_verbs', 'nouns'})","frozenset({'conjunctions', 'tense', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'tense', 'determiners'})","frozenset({'conjunctions', 'main_verbs', 'nouns'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'tense', 'main_verbs'})","frozenset({'conjunctions', 'nouns', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'main_verbs', 'determiners'})","frozenset({'conjunctions', 'tense', 'nouns'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'tense', 'nouns', 'determiners'})","frozenset({'conjunctions', 'main_verbs', 'prepositions'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'tense', 'nouns', 'main_verbs'})","frozenset({'conjunctions', 'prepositions', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'main_verbs', 'nouns', 'determiners'})","frozenset({'conjunctions', 'tense', 'prepositions'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'tense', 'determiners', 'main_verbs'})","frozenset({'conjunctions', 'prepositions', 'nouns'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'prepositions'})","frozenset({'tense', 'nouns', 'main_verbs', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'nouns'})","frozenset({'prepositions', 'tense', 'determiners', 'main_verbs'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'tense'})","frozenset({'prepositions', 'main_verbs', 'nouns', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'determiners'})","frozenset({'prepositions', 'tense', 'nouns', 'main_verbs'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'main_verbs'})","frozenset({'prepositions', 'tense', 'nouns', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'nouns'})","frozenset({'conjunctions', 'tense', 'determiners', 'main_verbs'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'tense'})","frozenset({'conjunctions', 'main_verbs', 'nouns', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'determiners'})","frozenset({'conjunctions', 'tense', 'nouns', 'main_verbs'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'main_verbs'})","frozenset({'conjunctions', 'tense', 'nouns', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'tense', 'nouns'})","frozenset({'conjunctions', 'main_verbs', 'prepositions', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'nouns', 'determiners'})","frozenset({'conjunctions', 'tense', 'prepositions', 'main_verbs'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'main_verbs', 'nouns'})","frozenset({'conjunctions', 'tense', 'prepositions', 'determiners'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'tense', 'determiners'})","frozenset({'conjunctions', 'main_verbs', 'prepositions', 'nouns'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'tense', 'main_verbs'})","frozenset({'conjunctions', 'prepositions', 'determiners', 'nouns'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'main_verbs', 'determiners'})","frozenset({'conjunctions', 'tense', 'prepositions', 'nouns'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
frozenset({'conjunctions'}),"frozenset({'main_verbs', 'prepositions', 'nouns', 'determiners', 'tense'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
frozenset({'prepositions'}),"frozenset({'conjunctions', 'main_verbs', 'nouns', 'determiners', 'tense'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
frozenset({'nouns'}),"frozenset({'conjunctions', 'main_verbs', 'prepositions', 'determiners', 'tense'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
frozenset({'tense'}),"frozenset({'conjunctions', 'prepositions', 'nouns', 'determiners', 'main_verbs'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
frozenset({'determiners'}),"frozenset({'conjunctions', 'main_verbs', 'prepositions', 'nouns', 'tense'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
frozenset({'main_verbs'}),"frozenset({'conjunctions', 'prepositions', 'nouns', 'determiners', 'tense'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'tense', 'prepositions', 'nouns'})",frozenset({'main_verbs'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'main_verbs', 'prepositions', 'nouns'})",frozenset({'tense'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'tense', 'prepositions', 'main_verbs'})",frozenset({'nouns'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'tense', 'nouns', 'main_verbs'})",frozenset({'prepositions'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'tense', 'nouns', 'main_verbs'})",frozenset({'conjunctions'}),1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'prepositions', 'nouns'})","frozenset({'tense', 'main_verbs'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'tense', 'prepositions'})","frozenset({'main_verbs', 'nouns'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'main_verbs', 'prepositions'})","frozenset({'tense', 'nouns'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'tense', 'nouns'})","frozenset({'prepositions', 'main_verbs'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'main_verbs', 'nouns'})","frozenset({'prepositions', 'tense'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'conjunctions', 'tense', 'main_verbs'})","frozenset({'prepositions', 'nouns'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'tense', 'nouns'})","frozenset({'conjunctions', 'main_verbs'})",1.0,1.0,1.0,1.0,1.0,0.0,inf,0.0
